date,symbol,close,volume
2025-08-29,KPLC,9.46,2015242
2025-09-01,KPLC,9.60,1813030
2025-09-02,KPLC,9.75,584837
2025-09-03,KPLC,9.60,81478
2025-09-04,KPLC,9.51,569729
2025-09-05,KPLC,9.35,1659450
2025-09-08,KPLC,9.53,89907
2025-09-09,KPLC,9.56,721924
2025-09-10,KPLC,9.49,1970673
2025-09-11,KPLC,9.50,2802790
2025-09-12,KPLC,9.43,1786082
2025-09-15,KPLC,9.40,375947
2025-09-16,KPLC,9.55,1479157
2025-09-17,KPLC,9.60,1870147
2025-09-18,KPLC,9.56,249022
2025-09-19,KPLC,9.74,1123148
2025-09-22,KPLC,9.62,466046
2025-09-23,KPLC,9.51,1375761
2025-09-24,KPLC,9.61,2567977
2025-09-25,KPLC,9.59,196860
2025-09-26,KPLC,9.68,708291
2025-09-29,KPLC,9.59,1658989
2025-09-30,KPLC,9.44,2693195
2025-10-01,KPLC,9.50,2194552
2025-10-02,KPLC,9.44,1190619
2025-10-03,KPLC,9.37,88357
2025-10-06,KPLC,9.23,2350726
2025-10-07,KPLC,9.27,1983636
2025-10-08,KPLC,9.13,1507809
2025-10-09,KPLC,9.05,1128830
2025-10-10,KPLC,8.98,1658901
2025-10-13,KPLC,8.94,2146258
2025-10-14,KPLC,9.12,2726140
2025-10-15,KPLC,9.19,2653471
2025-10-16,KPLC,9.20,2178597
2025-10-17,KPLC,9.31,2597399
2025-10-20,KPLC,9.47,859948
2025-10-21,KPLC,9.56,2633738
2025-10-22,KPLC,9.44,993719
2025-10-23,KPLC,9.55,2865770
2025-10-24,KPLC,9.47,1476538
2025-10-27,KPLC,9.36,2388614
2025-10-28,KPLC,9.46,1486575
2025-10-29,KPLC,9.56,2105829
2025-10-30,KPLC,9.63,2566921
2025-10-31,KPLC,9.82,2321665
2025-11-03,KPLC,9.70,1153937
2025-11-04,KPLC,9.60,1213121
2025-11-05,KPLC,9.72,1016264
2025-11-06,KPLC,9.90,2018828
2025-11-07,KPLC,9.82,497473
2025-11-10,KPLC,9.92,1036746
2025-11-11,KPLC,9.94,1914450
2025-11-12,KPLC,9.96,1916943
2025-11-13,KPLC,9.90,2669803
2025-11-14,KPLC,9.88,2341281
2025-11-17,KPLC,9.75,2818492
2025-11-18,KPLC,9.77,1837363
2025-11-19,KPLC,9.61,1333516
2025-11-20,KPLC,9.56,2668716
2025-11-21,KPLC,9.53,1409654
2025-11-24,KPLC,9.62,702591
2025-11-25,KPLC,9.46,978958
2025-11-26,KPLC,9.31,1838789
2025-11-27,KPLC,9.16,776995
2025-11-28,KPLC,9.27,1754069
2025-12-01,KPLC,9.11,2212752
2025-12-02,KPLC,9.27,553676
2025-12-03,KPLC,9.32,2600334
2025-12-04,KPLC,9.38,2060463
2025-12-05,KPLC,9.31,1003259
2025-12-08,KPLC,9.21,2940577
2025-12-09,KPLC,9.16,1036013
2025-12-10,KPLC,9.04,2135758
2025-12-11,KPLC,8.96,639548
2025-12-12,KPLC,8.94,2201738
2025-12-15,KPLC,8.90,2227843
2025-12-16,KPLC,8.88,1156746
2025-12-17,KPLC,8.84,1814200
2025-12-18,KPLC,8.74,1090801
2025-12-19,KPLC,8.87,483478
2025-12-22,KPLC,8.94,2542351
2025-12-23,KPLC,8.98,381238
2025-12-24,KPLC,8.98,1869757
2025-12-25,KPLC,8.97,537548
2025-12-26,KPLC,9.15,2648486
2025-12-29,KPLC,9.29,1236469
2025-12-30,KPLC,9.40,1597726
2025-12-31,KPLC,9.48,1416551
2026-01-01,KPLC,9.46,1460735
2026-01-02,KPLC,9.67,992513
2026-01-05,KPLC,9.67,87394
2026-01-06,KPLC,9.69,975016
2026-01-07,KPLC,9.72,883143
2026-01-08,KPLC,9.62,2524697
2026-01-09,KPLC,9.81,796315
2026-01-12,KPLC,9.76,864845
2026-01-13,KPLC,9.98,1743486
2026-01-14,KPLC,10.13,2145813
2026-01-15,KPLC,10.25,1950515
2026-01-16,KPLC,10.44,1160937
2026-01-19,KPLC,10.57,2066382
2026-01-20,KPLC,10.65,2196793
2026-01-21,KPLC,10.48,964122
2026-01-22,KPLC,10.33,51871
2026-01-23,KPLC,10.50,159590
2026-01-26,KPLC,10.45,2815459
2026-01-27,KPLC,10.44,471022
2026-01-28,KPLC,10.62,97221
2026-01-29,KPLC,10.80,1791060
2026-01-30,KPLC,10.68,2667359
2026-02-02,KPLC,10.50,1525113
2026-02-03,KPLC,10.48,1351554
2026-02-04,KPLC,10.50,232904
2026-02-05,KPLC,10.72,2254954
2026-02-06,KPLC,10.56,2246922
2026-02-09,KPLC,10.40,1244326
2026-02-10,KPLC,10.32,2699336
2026-02-11,KPLC,10.15,1552989
2026-02-12,KPLC,10.13,1425033
2026-02-13,KPLC,9.99,1662825
2026-02-16,KPLC,9.92,650566
2026-02-17,KPLC,9.78,2123788
2026-02-18,KPLC,9.73,173754
2026-02-19,KPLC,9.59,2059931
2026-02-20,KPLC,9.61,548758
2026-02-23,KPLC,9.64,1602781
2026-02-24,KPLC,9.65,506770
2026-02-25,KPLC,9.51,2087254
2026-02-26,KPLC,9.39,2091264
2026-02-27,KPLC,9.49,715186
2026-03-02,KPLC,9.51,2241453
2026-03-03,KPLC,9.66,565753
2026-03-04,KPLC,9.71,2573716
2026-03-05,KPLC,9.63,1895279
2026-03-06,KPLC,9.72,856279
2026-03-09,KPLC,9.61,1735862
2026-03-10,KPLC,9.49,2693403
2026-03-11,KPLC,9.47,1098031
2026-03-12,KPLC,9.58,1085120
2026-03-13,KPLC,9.52,2375577
2026-03-16,KPLC,9.53,1212879
2026-03-17,KPLC,9.50,2662383
2026-03-18,KPLC,9.41,1339741
2026-03-19,KPLC,9.58,1213175
2026-03-20,KPLC,9.60,701062
2026-03-23,KPLC,9.79,2474303
2026-03-24,KPLC,9.94,197093
2026-03-25,KPLC,10.07,791083
2026-03-26,KPLC,10.12,260633
2026-03-27,KPLC,10.27,1612858
2026-03-30,KPLC,10.47,1994337
2026-03-31,KPLC,10.52,792909
2026-04-01,KPLC,10.38,2238451
2026-04-02,KPLC,10.48,1503509
2026-04-03,KPLC,10.36,2800603
2026-04-06,KPLC,10.53,2756537
2026-04-07,KPLC,10.69,2241234
2026-04-08,KPLC,10.66,2134252
2026-04-09,KPLC,10.54,216611
2026-04-10,KPLC,10.73,223323
2026-04-13,KPLC,10.89,2498200
2026-04-14,KPLC,10.92,1024320
2026-04-15,KPLC,11.15,1286283
2026-04-16,KPLC,11.32,1024566
2026-04-17,KPLC,11.50,1084632
2026-04-20,KPLC,11.65,1565498
2026-04-21,KPLC,11.61,485529
2026-04-22,KPLC,11.50,944532
2026-04-23,KPLC,11.53,138637
2026-04-24,KPLC,11.53,1065701
2025-06-02,KEGN,8.00,2948340
2025-06-03,KEGN,8.17,457190
2025-06-04,KEGN,8.10,1694500
2025-06-05,KEGN,8.02,1203015
2025-06-06,KEGN,7.97,2906298
2025-06-09,KEGN,7.92,2630644
2025-06-10,KEGN,8.02,1921889
2025-06-11,KEGN,7.98,918345
2025-06-12,KEGN,8.03,314513
2025-06-13,KEGN,8.06,1376159
2025-06-16,KEGN,8.17,1310181
2025-06-17,KEGN,8.06,2372697
2025-06-18,KEGN,8.08,2514105
2025-06-19,KEGN,8.02,909909
2025-06-20,KEGN,8.15,2613566
2025-06-23,KEGN,8.16,103810
2025-06-24,KEGN,8.15,624245
2025-06-25,KEGN,8.13,2746886
2025-06-26,KEGN,8.06,629806
2025-06-27,KEGN,8.08,2256624
2025-06-30,KEGN,7.95,2298135
2025-07-01,KEGN,7.96,1229682
2025-07-02,KEGN,8.03,2960855
2025-07-03,KEGN,8.20,523895
2025-07-04,KEGN,8.11,2005039
2025-07-07,KEGN,8.10,529096
2025-07-08,KEGN,8.21,1744539
2025-07-09,KEGN,8.28,465696
2025-07-10,KEGN,8.30,762961
2025-07-11,KEGN,8.36,248345
2025-07-14,KEGN,8.25,2662118
2025-07-15,KEGN,8.24,1047540
2025-07-16,KEGN,8.10,1023585
2025-07-17,KEGN,8.19,1150702
2025-07-18,KEGN,8.16,2070694
2025-07-21,KEGN,8.24,2273465
2025-07-22,KEGN,8.30,1227414
2025-07-23,KEGN,8.45,556228
2025-07-24,KEGN,8.50,1943929
2025-07-25,KEGN,8.66,115617
2025-07-28,KEGN,8.54,534803
2025-07-29,KEGN,8.68,2544241
2025-07-30,KEGN,8.64,2850559
2025-07-31,KEGN,8.74,774513
2025-08-01,KEGN,8.64,851731
2025-08-04,KEGN,8.51,1874392
2025-08-05,KEGN,8.54,2450228
2025-08-06,KEGN,8.65,2903947
2025-08-07,KEGN,8.80,1420223
2025-08-08,KEGN,8.94,2863212
2025-08-11,KEGN,8.99,2281239
2025-08-12,KEGN,9.00,213725
2025-08-13,KEGN,9.04,545599
2025-08-14,KEGN,8.94,218257
2025-08-15,KEGN,8.90,2741096
2025-08-18,KEGN,8.83,729350
2025-08-19,KEGN,8.93,397111
2025-08-20,KEGN,8.80,1282864
2025-08-21,KEGN,8.75,601089
2025-08-22,KEGN,8.72,2114203
2025-08-25,KEGN,8.78,2591022
2025-08-26,KEGN,8.90,951196
2025-08-27,KEGN,9.03,1727831
2025-08-28,KEGN,9.11,574097
2025-08-29,KEGN,9.20,2318098
2025-09-01,KEGN,9.34,2702726
2025-09-02,KEGN,9.25,2139833
2025-09-03,KEGN,9.26,328011
2025-09-04,KEGN,9.31,1989818
2025-09-05,KEGN,9.36,1827741
2025-09-08,KEGN,9.48,902034
2025-09-09,KEGN,9.39,741718
2025-09-10,KEGN,9.38,1712755
2025-09-11,KEGN,9.49,1837332
2025-09-12,KEGN,9.47,547271
2025-09-15,KEGN,9.55,1302983
2025-09-16,KEGN,9.41,1773520
2025-09-17,KEGN,9.40,1326568
2025-09-18,KEGN,9.35,1043437
2025-09-19,KEGN,9.47,1420432
2025-09-22,KEGN,9.49,526846
2025-09-23,KEGN,9.47,2148928
2025-09-24,KEGN,9.45,2109422
2025-09-25,KEGN,9.60,569639
2025-09-26,KEGN,9.47,2131560
2025-09-29,KEGN,9.33,2730675
2025-09-30,KEGN,9.53,1678361
2025-10-01,KEGN,9.68,649283
2025-10-02,KEGN,9.58,1374638
2025-10-03,KEGN,9.57,684976
2025-10-06,KEGN,9.54,2176375
2025-10-07,KEGN,9.57,435976
2025-10-08,KEGN,9.62,804322
2025-10-09,KEGN,9.54,2573076
2025-10-10,KEGN,9.41,533388
2025-10-13,KEGN,9.58,167941
2025-10-14,KEGN,9.69,192680
2025-10-15,KEGN,9.56,1776770
2025-10-16,KEGN,9.54,1827869
2025-10-17,KEGN,9.72,2550010
2025-10-20,KEGN,9.67,1369196
2025-10-21,KEGN,9.89,1607113
2025-10-22,KEGN,9.76,619713
2025-10-23,KEGN,9.78,2723331
2025-10-24,KEGN,9.83,1949593
2025-10-27,KEGN,9.70,1031626
2025-10-28,KEGN,9.71,1835810
2025-10-29,KEGN,9.71,764581
2025-10-30,KEGN,9.61,1907387
2025-10-31,KEGN,9.46,993516
2025-11-03,KEGN,9.41,1977777
2025-11-04,KEGN,9.54,2590043
2025-11-05,KEGN,9.49,56523
2025-11-06,KEGN,9.50,290216
2025-11-07,KEGN,9.70,795107
2025-11-10,KEGN,9.61,1106201
2025-11-11,KEGN,9.78,2584477
2025-11-12,KEGN,9.72,1949244
2025-11-13,KEGN,9.86,2706991
2025-11-14,KEGN,10.07,2462976
2025-11-17,KEGN,10.14,87633
2025-11-18,KEGN,10.31,2628884
2025-11-19,KEGN,10.37,143575
2025-11-20,KEGN,10.34,197126
2025-11-21,KEGN,10.21,2100201
2025-11-24,KEGN,10.42,1979947
2025-11-25,KEGN,10.63,2887030
2025-11-26,KEGN,10.68,110755
2025-11-27,KEGN,10.61,81988
2025-11-28,KEGN,10.77,1085625
2025-12-01,KEGN,10.83,1279090
2025-12-02,KEGN,10.84,2816706
2025-12-03,KEGN,11.03,2453687
2025-12-04,KEGN,11.02,2391066
2025-12-05,KEGN,11.13,1180899
2025-12-08,KEGN,11.16,1966061
2025-12-09,KEGN,11.27,874456
2025-12-10,KEGN,11.30,2878607
2025-12-11,KEGN,11.40,2632720
2025-12-12,KEGN,11.64,2692507
2025-12-15,KEGN,11.75,490548
2025-12-16,KEGN,11.71,184682
2025-12-17,KEGN,11.83,799285
2025-12-18,KEGN,12.06,911357
2025-12-19,KEGN,12.08,307158
2025-12-22,KEGN,12.17,488002
2025-12-23,KEGN,11.97,1916843
2025-12-24,KEGN,11.98,2899359
2025-12-25,KEGN,12.22,2941362
2025-12-26,KEGN,12.34,1953000
2025-12-29,KEGN,12.22,1218156
2025-12-30,KEGN,12.49,1148432
2025-12-31,KEGN,12.33,2510237
2026-01-01,KEGN,12.19,2295532
2026-01-02,KEGN,12.07,1659464
2026-01-05,KEGN,11.96,1127287
2026-01-06,KEGN,11.97,1633133
2026-01-07,KEGN,11.78,60895
2026-01-08,KEGN,11.83,2505436
2026-01-09,KEGN,11.93,50542
2026-01-12,KEGN,11.94,1904234
2026-01-13,KEGN,12.16,240749
2026-01-14,KEGN,11.99,2147744
2026-01-15,KEGN,11.88,590171
2026-01-16,KEGN,12.01,2428733
2026-01-19,KEGN,12.18,1623609
2026-01-20,KEGN,12.20,213548
2026-01-21,KEGN,12.20,2938558
2026-01-22,KEGN,12.06,2649355
2026-01-23,KEGN,12.31,2802920
2026-01-26,KEGN,12.38,2295237
2026-01-27,KEGN,12.36,304621
2026-01-28,KEGN,12.47,2502266
2026-01-29,KEGN,12.64,357535
2026-01-30,KEGN,12.65,2073860
2026-02-02,KEGN,12.63,2313754
2026-02-03,KEGN,12.57,2261237
2026-02-04,KEGN,12.83,1538942
2026-02-05,KEGN,12.62,602517
2026-02-06,KEGN,12.53,2642773
2026-02-09,KEGN,12.39,1810998
2026-02-10,KEGN,12.59,1606939
2026-02-11,KEGN,12.59,1939239
2026-02-12,KEGN,12.50,2294121
2026-02-13,KEGN,12.70,1489734
2026-02-16,KEGN,12.60,2311160
2026-02-17,KEGN,12.53,1831148
2026-02-18,KEGN,12.48,1310957
2026-02-19,KEGN,12.43,2638229
2026-02-20,KEGN,12.55,2914988
2026-02-23,KEGN,12.47,2158134
2026-02-24,KEGN,12.34,2512288
2026-02-25,KEGN,12.18,319297
2026-02-26,KEGN,12.06,880833
2026-02-27,KEGN,12.05,2299258
2026-03-02,KEGN,11.97,1298416
2026-03-03,KEGN,11.91,1483268
2026-03-04,KEGN,11.92,1284854
2026-03-05,KEGN,12.07,876843
2026-03-06,KEGN,12.13,1289678
2026-03-09,KEGN,12.07,612589
2026-03-10,KEGN,11.88,970417
2026-03-11,KEGN,11.94,1900321
2026-03-12,KEGN,12.22,1433158
2026-03-13,KEGN,12.33,1827220
2026-03-16,KEGN,12.13,2184196
2026-03-17,KEGN,12.29,2157569
2026-03-18,KEGN,12.12,2268295
2026-03-19,KEGN,12.38,1820090
2026-03-20,KEGN,12.62,2670282
2026-03-23,KEGN,12.77,385731
2026-03-24,KEGN,12.57,2159312
2026-03-25,KEGN,12.52,1525437
2026-03-26,KEGN,12.66,852099
2026-03-27,KEGN,12.51,1842150
2026-03-30,KEGN,12.38,2915720
2026-03-31,KEGN,12.43,1645738
2026-04-01,KEGN,12.34,893027
2026-04-02,KEGN,12.17,2071820
2026-04-03,KEGN,12.38,2436007
2026-04-06,KEGN,12.20,328385
2026-04-07,KEGN,12.24,2217676
2026-04-08,KEGN,12.09,599026
2026-04-09,KEGN,11.96,2466545
2026-04-10,KEGN,12.13,1785428
2026-04-13,KEGN,12.27,1045600
2026-04-14,KEGN,12.20,1510187
2026-04-15,KEGN,12.14,2315453
2026-04-16,KEGN,12.05,1896873
2026-04-17,KEGN,12.12,2052606
2026-04-20,KEGN,12.22,658644
2026-04-21,KEGN,12.42,2178824
2026-04-22,KEGN,12.56,814368
2026-04-23,KEGN,12.71,1988656
2026-04-24,KEGN,12.82,2789881
2025-06-02,UMME,7.53,785096
2025-06-03,UMME,7.51,2974174
2025-06-04,UMME,7.48,72343
2025-06-05,UMME,7.61,449241
2025-06-06,UMME,7.51,2750998
2025-06-09,UMME,7.42,2389358
2025-06-10,UMME,7.58,2842635
2025-06-11,UMME,7.51,485550
2025-06-12,UMME,7.65,1178930
2025-06-13,UMME,7.69,1803529
2025-06-16,UMME,7.75,2436075
2025-06-17,UMME,7.73,112294
2025-06-18,UMME,7.70,396847
2025-06-19,UMME,7.69,1021694
2025-06-20,UMME,7.85,989790
2025-06-23,UMME,7.84,1431368
2025-06-24,UMME,7.87,602175
2025-06-25,UMME,7.91,1442564
2025-06-26,UMME,7.82,2660710
2025-06-27,UMME,7.71,2167102
2025-06-30,UMME,7.78,2157978
2025-07-01,UMME,7.71,391598
2025-07-02,UMME,7.73,1337187
2025-07-03,UMME,7.66,2552431
2025-07-04,UMME,7.75,2579519
2025-07-07,UMME,7.74,432230
2025-07-08,UMME,7.66,1924894
2025-07-09,UMME,7.55,2787702
2025-07-10,UMME,7.68,1521149
2025-07-11,UMME,7.58,712228
2025-07-14,UMME,7.69,2635240
2025-07-15,UMME,7.69,627569
2025-07-16,UMME,7.75,1938918
2025-07-17,UMME,7.67,333814
2025-07-18,UMME,7.68,1590559
2025-07-21,UMME,7.67,2735372
2025-07-22,UMME,7.59,2810562
2025-07-23,UMME,7.71,878397
2025-07-24,UMME,7.83,2540357
2025-07-25,UMME,7.87,344330
2025-07-28,UMME,7.90,2239569
2025-07-29,UMME,8.07,2243759
2025-07-30,UMME,7.93,1911182
2025-07-31,UMME,8.06,464550
2025-08-01,UMME,7.95,827799
2025-08-04,UMME,7.92,2099515
2025-08-05,UMME,7.78,554496
2025-08-06,UMME,7.78,1042545
2025-08-07,UMME,7.68,1155363
2025-08-08,UMME,7.57,2305647
2025-08-11,UMME,7.61,1764017
2025-08-12,UMME,7.52,2187123
2025-08-13,UMME,7.67,864870
2025-08-14,UMME,7.71,1495112
2025-08-15,UMME,7.84,618645
2025-08-18,UMME,7.76,2302804
2025-08-19,UMME,7.71,2577877
2025-08-20,UMME,7.77,299039
2025-08-21,UMME,7.88,1180644
2025-08-22,UMME,8.00,225960
2025-08-25,UMME,7.93,1286888
2025-08-26,UMME,8.06,1276469
2025-08-27,UMME,8.01,2629407
2025-08-28,UMME,8.12,540322
2025-08-29,UMME,8.00,2234725
2025-09-01,UMME,8.17,1516867
2025-09-02,UMME,8.24,881686
2025-09-03,UMME,8.42,1388463
2025-09-04,UMME,8.52,119932
2025-09-05,UMME,8.65,2701103
2025-09-08,UMME,8.57,730780
2025-09-09,UMME,8.57,1386231
2025-09-10,UMME,8.63,2946329
2025-09-11,UMME,8.70,1882341
2025-09-12,UMME,8.66,2748667
2025-09-15,UMME,8.61,1338498
2025-09-16,UMME,8.56,1941380
2025-09-17,UMME,8.48,1923479
2025-09-18,UMME,8.61,214326
2025-09-19,UMME,8.54,1800080
2025-09-22,UMME,8.50,707959
2025-09-23,UMME,8.61,2686826
2025-09-24,UMME,8.80,916401
2025-09-25,UMME,8.73,317274
2025-09-26,UMME,8.70,829597
2025-09-29,UMME,8.87,2194093
2025-09-30,UMME,8.98,2515139
2025-10-01,UMME,8.89,2101772
2025-10-02,UMME,8.92,2777935
2025-10-03,UMME,9.12,870553
2025-10-06,UMME,9.27,2757037
2025-10-07,UMME,9.15,2074436
2025-10-08,UMME,9.22,2675641
2025-10-09,UMME,9.07,2036297
2025-10-10,UMME,9.09,2683697
2025-10-13,UMME,9.18,2174607
2025-10-14,UMME,9.01,464390
2025-10-15,UMME,8.86,49927
2025-10-16,UMME,9.00,2075483
2025-10-17,UMME,9.11,2215939
2025-10-20,UMME,9.19,469310
2025-10-21,UMME,9.39,175920
2025-10-22,UMME,9.52,640352
2025-10-23,UMME,9.49,2765995
2025-10-24,UMME,9.51,440611
2025-10-27,UMME,9.43,1126101
2025-10-28,UMME,9.52,2049192
2025-10-29,UMME,9.61,499870
2025-10-30,UMME,9.76,1991079
2025-10-31,UMME,9.70,2833701
2025-11-03,UMME,9.56,2425737
2025-11-04,UMME,9.54,2326863
2025-11-05,UMME,9.48,932910
2025-11-06,UMME,9.38,2013766
2025-11-07,UMME,9.46,1498199
2025-11-10,UMME,9.56,2776616
2025-11-11,UMME,9.74,154463
2025-11-12,UMME,9.84,2975759
2025-11-13,UMME,10.04,913201
2025-11-14,UMME,10.16,2175228
2025-11-17,UMME,10.14,198728
2025-11-18,UMME,10.16,2085503
2025-11-19,UMME,10.18,1362983
2025-11-20,UMME,10.30,1940963
2025-11-21,UMME,10.39,1015138
2025-11-24,UMME,10.51,2399847
2025-11-25,UMME,10.37,59668
2025-11-26,UMME,10.50,2017331
2025-11-27,UMME,10.72,2010205
2025-11-28,UMME,10.68,2525232
2025-12-01,UMME,10.54,2514605
2025-12-02,UMME,10.60,2201292
2025-12-03,UMME,10.76,56439
2025-12-04,UMME,10.90,1614243
2025-12-05,UMME,11.10,819612
2025-12-08,UMME,11.11,2701717
2025-12-09,UMME,11.07,65909
2025-12-10,UMME,11.32,1118069
2025-12-11,UMME,11.17,2075981
2025-12-12,UMME,11.04,1089442
2025-12-15,UMME,11.04,2345440
2025-12-16,UMME,11.18,1391732
2025-12-17,UMME,11.07,2926323
2025-12-18,UMME,11.11,2012334
2025-12-19,UMME,11.30,518411
2025-12-22,UMME,11.38,508189
2025-12-23,UMME,11.26,449526
2025-12-24,UMME,11.44,891514
2025-12-25,UMME,11.35,2861386
2025-12-26,UMME,11.58,1708676
2025-12-29,UMME,11.52,2277998
2025-12-30,UMME,11.40,1277501
2025-12-31,UMME,11.61,2579038
2026-01-01,UMME,11.69,293673
2026-01-02,UMME,11.90,362493
2026-01-05,UMME,12.03,394472
2026-01-06,UMME,12.16,2935674
2026-01-07,UMME,12.22,996510
2026-01-08,UMME,12.07,1777827
2026-01-09,UMME,12.22,573855
2026-01-12,UMME,12.14,2154294
2026-01-13,UMME,11.98,959039
2026-01-14,UMME,12.19,1445020
2026-01-15,UMME,12.29,1989246
2026-01-16,UMME,12.16,2678892
2026-01-19,UMME,12.44,1579291
2026-01-20,UMME,12.40,2135009
2026-01-21,UMME,12.57,1316573
2026-01-22,UMME,12.63,2117258
2026-01-23,UMME,12.49,2543185
2026-01-26,UMME,12.63,357916
2026-01-27,UMME,12.78,712740
2026-01-28,UMME,12.76,824340
2026-01-29,UMME,12.99,2355456
2026-01-30,UMME,12.78,2753202
2026-02-02,UMME,13.06,2233425
2026-02-03,UMME,13.33,566263
2026-02-04,UMME,13.42,2061537
2026-02-05,UMME,13.37,1574689
2026-02-06,UMME,13.30,1619805
2026-02-09,UMME,13.25,728266
2026-02-10,UMME,13.24,2344571
2026-02-11,UMME,13.17,2466501
2026-02-12,UMME,13.12,863534
2026-02-13,UMME,13.16,2681081
2026-02-16,UMME,13.27,1917402
2026-02-17,UMME,13.45,468701
2026-02-18,UMME,13.38,918609
2026-02-19,UMME,13.65,2881735
2026-02-20,UMME,13.48,2462344
2026-02-23,UMME,13.36,508374
2026-02-24,UMME,13.17,1994060
2026-02-25,UMME,12.96,2493327
2026-02-26,UMME,13.01,1295217
2026-02-27,UMME,13.11,1194741
2026-03-02,UMME,13.03,2076528
2026-03-03,UMME,12.81,1489786
2026-03-04,UMME,13.03,1547960
2026-03-05,UMME,13.01,2638299
2026-03-06,UMME,13.18,208512
2026-03-09,UMME,13.02,1964445
2026-03-10,UMME,13.15,2851483
2026-03-11,UMME,13.39,90457
2026-03-12,UMME,13.60,2327807
2026-03-13,UMME,13.53,1157799
2026-03-16,UMME,13.55,2669066
2026-03-17,UMME,13.46,1604231
2026-03-18,UMME,13.60,2230659
2026-03-19,UMME,13.85,2037101
2026-03-20,UMME,13.98,183681
2026-03-23,UMME,13.91,2466032
2026-03-24,UMME,14.20,325102
2026-03-25,UMME,14.10,289552
2026-03-26,UMME,14.24,1262457
2026-03-27,UMME,14.48,840568
2026-03-30,UMME,14.33,1064144
2026-03-31,UMME,14.21,71213
2026-04-01,UMME,14.39,995970
2026-04-02,UMME,14.53,1796376
2026-04-03,UMME,14.58,2107354
2026-04-06,UMME,14.85,1335246
2026-04-07,UMME,15.08,1359205
2026-04-08,UMME,15.14,962363
2026-04-09,UMME,15.05,1674931
2026-04-10,UMME,15.27,2390806
2026-04-13,UMME,15.30,1957101
2026-04-14,UMME,15.40,2392102
2026-04-15,UMME,15.15,1933654
2026-04-16,UMME,15.05,1849940
2026-04-17,UMME,15.18,2597513
2026-04-20,UMME,15.07,1772102
2026-04-21,UMME,15.38,2644312
2026-04-22,UMME,15.62,1212256
2026-04-23,UMME,15.51,1884116
2026-04-24,UMME,15.70,2673049
2025-06-02,DTK,76.57,2697429
2025-06-03,DTK,76.92,2151007
2025-06-04,DTK,77.25,1175727
2025-06-05,DTK,78.42,2209070
2025-06-06,DTK,77.59,312297
2025-06-09,DTK,78.19,2009863
2025-06-10,DTK,78.87,2425801
2025-06-11,DTK,80.34,1681993
2025-06-12,DTK,80.89,131117
2025-06-13,DTK,82.45,2491182
2025-06-16,DTK,82.73,2861633
2025-06-17,DTK,81.70,419476
2025-06-18,DTK,81.26,1368348
2025-06-19,DTK,80.53,695113
2025-06-20,DTK,81.82,834914
2025-06-23,DTK,81.87,2338538
2025-06-24,DTK,83.13,1599231
2025-06-25,DTK,81.78,414211
2025-06-26,DTK,80.89,318810
2025-06-27,DTK,82.59,2735000
2025-06-30,DTK,81.75,1489785
2025-07-01,DTK,82.74,958618
2025-07-02,DTK,81.90,1923514
2025-07-03,DTK,80.97,2746564
2025-07-04,DTK,81.41,118009
2025-07-07,DTK,81.33,1417964
2025-07-08,DTK,81.66,2832462
2025-07-09,DTK,81.96,203267
2025-07-10,DTK,82.37,2748297
2025-07-11,DTK,81.06,86846
2025-07-14,DTK,82.21,1464539
2025-07-15,DTK,81.06,2246518
2025-07-16,DTK,80.95,2633634
2025-07-17,DTK,81.96,669638
2025-07-18,DTK,83.69,2670007
2025-07-21,DTK,82.84,2815260
2025-07-22,DTK,83.35,1192456
2025-07-23,DTK,83.71,2469302
2025-07-24,DTK,83.85,2761479
2025-07-25,DTK,85.66,2194921
2025-07-28,DTK,84.93,1288472
2025-07-29,DTK,84.56,1589535
2025-07-30,DTK,84.38,287697
2025-07-31,DTK,86.13,761391
2025-08-01,DTK,86.74,507393
2025-08-04,DTK,85.78,2672569
2025-08-05,DTK,84.52,147119
2025-08-06,DTK,83.23,285797
2025-08-07,DTK,82.80,709267
2025-08-08,DTK,84.08,2050049
2025-08-11,DTK,83.43,2735861
2025-08-12,DTK,82.31,1695037
2025-08-13,DTK,83.63,577045
2025-08-14,DTK,84.73,2952625
2025-08-15,DTK,85.87,1201947
2025-08-18,DTK,86.04,1509242
2025-08-19,DTK,85.09,771062
2025-08-20,DTK,86.15,2277710
2025-08-21,DTK,86.26,1703610
2025-08-22,DTK,87.21,1919118
2025-08-25,DTK,86.82,878014
2025-08-26,DTK,87.75,708599
2025-08-27,DTK,87.90,2453340
2025-08-28,DTK,87.24,431191
2025-08-29,DTK,86.86,2552091
2025-09-01,DTK,86.13,486441
2025-09-02,DTK,86.05,1299491
2025-09-03,DTK,84.72,1425828
2025-09-04,DTK,84.15,897323
2025-09-05,DTK,83.81,1189337
2025-09-08,DTK,85.45,1665474
2025-09-09,DTK,84.30,528162
2025-09-10,DTK,85.05,2323363
2025-09-11,DTK,84.16,536926
2025-09-12,DTK,82.96,2060809
2025-09-15,DTK,82.79,1677647
2025-09-16,DTK,82.06,1310431
2025-09-17,DTK,83.02,433150
2025-09-18,DTK,84.73,2865812
2025-09-19,DTK,84.16,1751111
2025-09-22,DTK,85.44,600006
2025-09-23,DTK,86.98,1081799
2025-09-24,DTK,87.48,862605
2025-09-25,DTK,88.25,1034320
2025-09-26,DTK,88.42,2048282
2025-09-29,DTK,89.40,1886317
